"Informant","Northern","SentenceID","read","Version","InformantGroup","UniqueNumb","type","Realization","Reflexive","Adverb","Subcondition","WordOrder","Comment"
"NOR021","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR022","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR023","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR027","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR037","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR038","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR042","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit sporte om kæm Anne e sammen med.",NA,"none","ObjQshort",NA,NA
"NOR044","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR045","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR046","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR047","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR048","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR056","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR205","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR206","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"NOR210","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"D",2753,"Read","Marit spurte om hvem Anne er sammen med.",NA,"none","ObjQshort",NA,NA
"T301","no",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T302","no",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T303","no",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T304","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T305","no",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T307","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T308","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T309","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T310","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T311","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"T312","yes",NA,"Marit spurte om hvem Anne er sammen med.",NA,"B",2753,"Read","Marit spurte om hvem Anne er sammen med.","1","none","ObjQshort",NA,NA
"KO01","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"KO02","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobber du med?",NA,"none","ObjQshort","VS",NA
"KO03","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Hva jobber du med?",NA,"none","ObjQshort","VS",NA
"KO04","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka e d du jobbe med?",NA,"none","ObjQshort","CLEFT",NA
"KO09","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka e det du har jobba med?",NA,"none","ObjQshort","CLEFT",NA
"KO10","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba du med?",NA,"none","ObjQshort","VS",NA
"KO12","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"KO13","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobbe han med?",NA,"none","ObjQshort","VS",NA
"KO14","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO15","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobbe han med?",NA,"none","ObjQshort","VS",NA
"KO16","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"KO17","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka va det han jobba med?",NA,"none","ObjQshort","CLEFT",NA
"KO18","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Kem var det du jobba med?",NA,"none","ObjQshort","OTHER","hv changed"
"KO19","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"KO20","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"KO21","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO22","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"KO25","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"KO26","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"KO27","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka e det han jobbe med?",NA,"none","ObjQshort","CLEFT",NA
"KO28","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO29","no",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Hva jobber du med?",NA,"none","ObjQshort","VS",NA
"KO30","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO31","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO32","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"KO41","yes",NA,"Marit spurte om hva han jobbet med.",2,"C",2754,"Produce","Ka han jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR003","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR004","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobba han med?",NA,"none","ObjQshort","VS",NA
"NOR009","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobber han med?",NA,"none","ObjQshort","VS",NA
"NOR011","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Å jobber du mæ?",NA,"none","ObjQshort","VS",NA
"NOR024","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobber du med?",NA,"none","ObjQshort","VS",NA
"NOR025","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR028","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR030","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobbet han med?",NA,"none","ObjQshort","VS",NA
"NOR031","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobber han med?",NA,"none","ObjQshort","VS",NA
"NOR039","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva e det du jobbe med?",NA,"none","ObjQshort","CLEFT",NA
"NOR040","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR041","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe han med?",NA,"none","ObjQshort","VS",NA
"NOR043","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka arbei han med?",NA,"none","ObjQshort","VS",NA
"NOR049","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobbet han med?",NA,"none","ObjQshort","VS",NA
"NOR211","no",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobber du med?",NA,"none","ObjQshort","VS",NA
"NOR001","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka va det du jobba med?",NA,"none","ObjQshort","CLEFT",NA
"NOR005","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR008","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"NOR010","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe han med?",NA,"none","ObjQshort","VS",NA
"NOR013","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba du med?",NA,"none","ObjQshort","VS",NA
"NOR014","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka det va han jobba me?",NA,"none","ObjQshort","CLEFT","V3 cleft"
"NOR015","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR016","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka han jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR017","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba du med?",NA,"none","ObjQshort","VS",NA
"NOR018","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR020","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR021","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR022","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR023","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba du med?",NA,"none","ObjQshort","VS",NA
"NOR027","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR037","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobbe du med?",NA,"none","ObjQshort","VS",NA
"NOR038","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka han jobba med?",NA,"none","ObjQshort","SV",NA
"NOR042","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Hva jobbet han med?",NA,"none","ObjQshort","VS",NA
"NOR044","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ke du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR045","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR046","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka e det du jobbe med?",NA,"none","ObjQshort","CLEFT",NA
"NOR047","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobbe med?",NA,"none","ObjQshort","SV",NA
"NOR048","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka e det han jobba med?",NA,"none","ObjQshort","CLEFT",NA
"NOR056","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba han med?",NA,"none","ObjQshort","VS",NA
"NOR205","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka han jobba med?",NA,"none","ObjQshort","SV",NA
"NOR206","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka jobba han m",NA,"none","ObjQshort","VS",NA
"NOR210","yes",NA,"Marit spurte om hva han jobbet med.",2,"D",2754,"Produce","Ka du jobba med?",NA,"none","ObjQshort","SV",NA
"KO01","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO02","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO03","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO04","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO09","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO10","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO12","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO13","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO14","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO15","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO16","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO17","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO18","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO19","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO20","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO21","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO22","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO25","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO26","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO27","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO28","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO29","no",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO30","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO31","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO32","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"KO41","yes",NA,"Marit spurte om hva han jobbet med.",NA,"C",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR003","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR004","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR009","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR011","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR024","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR025","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR028","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR030","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR031","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR039","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR040","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR041","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR043","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR049","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR211","no",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR001","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR005","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR008","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR010","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR013","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR014","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR015","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR016","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR017","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR018","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR020","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR021","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR022","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR023","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
"NOR027","yes",NA,"Marit spurte om hva han jobbet med.",NA,"D",2754,"Read","Marit spurte om hva han jobbet med.",NA,"none","ObjQshort",NA,NA
